-74.32657005,40.90918909,51,98,0,0.980000,-1.000000,1.020408,0.000000
-74.32553369,40.90918909,52,96,0,0.960000,-1.000000,1.041667,0.000000
-74.32449733,40.90918909,53,99,0,0.990000,-1.000000,1.010101,0.000000
-74.32346097,40.90918909,54,97,0,0.970000,-1.000000,1.030928,0.000000
-74.32242461,40.90918909,55,94,0,0.940000,-1.000000,1.063830,0.000000
-74.32138825,40.90918909,56,99,0,0.990000,-1.000000,1.010101,0.000000
-74.32035189,40.90918909,57,99,0,0.990000,-1.000000,1.010101,0.000000
-74.31931553,40.90918909,58,98,0,0.980000,-1.000000,1.020408,0.000000
-74.31827917,40.90918909,59,98,0,0.980000,-1.000000,1.020408,0.000000
-74.31724281,40.90918909,60,99,0,0.990000,-1.000000,1.010101,0.000000
-74.31620644,40.90918909,61,99,0,0.990000,-1.000000,1.010101,0.000000
-74.31517008,40.90918909,62,88,0,0.880000,-1.000000,1.136364,0.000000
-74.31413372,40.90918909,63,100,0,1.000000,-1.000000,1.000000,0.000000
-74.31309736,40.90918909,64,100,0,1.000000,-1.000000,1.000000,0.000000
-74.31206100,40.90918909,65,98,0,0.980000,-1.000000,1.020408,0.000000
-74.31102464,40.90918909,66,99,0,0.990000,-1.000000,1.010101,0.000000
-74.30998828,40.90918909,67,98,0,0.980000,-1.000000,1.020408,0.000000
-74.30895192,40.90918909,68,99,0,0.990000,-1.000000,1.010101,0.000000
-74.30791556,40.90918909,69,76,0,0.760000,-1.000000,1.315789,0.000000
-74.30687920,40.90918909,70,76,0,0.760000,-1.000000,1.315789,0.000000
-74.30584284,40.90918909,71,100,0,1.000000,-1.000000,1.000000,0.000000
-74.30480648,40.90918909,72,100,0,1.000000,-1.000000,1.000000,0.000000
-74.30377012,40.90918909,73,98,0,0.980000,-1.000000,1.020408,0.000000
-74.30273376,40.90918909,74,100,0,1.000000,-1.000000,1.000000,0.000000
-74.30169740,40.90918909,75,99,0,0.990000,-1.000000,1.010101,0.000000
-74.30066104,40.90918909,76,99,0,0.990000,-1.000000,1.010101,0.000000
-74.29962468,40.90918909,77,99,0,0.990000,-1.000000,1.010101,0.000000
-74.29858832,40.90918909,78,98,0,0.980000,-1.000000,1.020408,0.000000
-74.29755196,40.90918909,79,97,0,0.970000,-1.000000,1.030928,0.000000
-74.29651560,40.90918909,80,97,0,0.970000,-1.000000,1.030928,0.000000
-74.29547924,40.90918909,81,98,0,0.980000,-1.000000,1.020408,0.000000
-74.29444288,40.90918909,82,98,0,0.980000,-1.000000,1.020408,0.000000
-74.29340651,40.90918909,83,95,0,0.950000,-1.000000,1.052632,0.000000
-74.29237015,40.90918909,84,98,0,0.980000,-1.000000,1.020408,0.000000
-74.29133379,40.90918909,85,99,0,0.990000,-1.000000,1.010101,0.000000
-74.29029743,40.90918909,86,36,0,0.360000,-1.000000,2.777778,0.000000
-74.28926107,40.90918909,87,18,0,0.180000,-1.000000,5.555556,0.000000
-74.28822471,40.90918909,88,18,0,0.180000,-1.000000,5.555556,0.000000
-74.28718835,40.90918909,89,104,0,1.000000,-1.000000,1.000000,0.000000
-74.28615199,40.90918909,90,14,0,0.140000,-1.000000,7.142857,0.000000
-74.28511563,40.90918909,91,42,0,0.420000,-1.000000,2.380952,0.000000
-74.28407927,40.90918909,92,52,0,0.520000,-1.000000,1.923077,0.000000
-74.28304291,40.90918909,93,77,0,0.770000,-1.000000,1.298701,0.000000
-74.28200655,40.90918909,94,77,0,0.770000,-1.000000,1.298701,0.000000
-74.28097019,40.90918909,95,90,0,0.900000,-1.000000,1.111111,0.000000
-74.27993383,40.90918909,96,33,0,0.330000,-1.000000,3.030303,0.000000
-74.27889747,40.90918909,97,71,0,0.710000,-1.000000,1.408451,0.000000
-74.27786111,40.90918909,98,59,0,0.590000,-1.000000,1.694915,0.000000
-74.27682475,40.90918909,99,55,0,0.550000,-1.000000,1.818182,0.000000
-74.27578839,40.90918909,100,55,0,0.550000,-1.000000,1.818182,0.000000
-74.27475203,40.90918909,101,53,0,0.530000,-1.000000,1.886792,0.000000
-74.27371567,40.90918909,102,59,0,0.590000,-1.000000,1.694915,0.000000
-74.27267931,40.90918909,103,53,0,0.530000,-1.000000,1.886792,0.000000
-74.27164295,40.90918909,104,99,0,0.990000,-1.000000,1.010101,0.000000
-74.27060659,40.90918909,105,99,0,0.990000,-1.000000,1.010101,0.000000
-74.26957022,40.90918909,106,99,0,0.990000,-1.000000,1.010101,0.000000
-74.26853386,40.90918909,107,95,0,0.950000,-1.000000,1.052632,0.000000
-74.26749750,40.90918909,108,69,0,0.690000,-1.000000,1.449275,0.000000
-74.26646114,40.90918909,109,53,0,0.530000,-1.000000,1.886792,0.000000
-74.26542478,40.90918909,110,78,0,0.780000,-1.000000,1.282051,0.000000
-74.26438842,40.90918909,111,34,0,0.340000,-1.000000,2.941176,0.000000
-74.26335206,40.90918909,112,34,0,0.340000,-1.000000,2.941176,0.000000
-74.26231570,40.90918909,113,50,0,0.500000,-1.000000,2.000000,0.000000
-74.26127934,40.90918909,114,21,0,0.210000,-1.000000,4.761905,0.000000
-74.26024298,40.90918909,115,55,0,0.550000,-1.000000,1.818182,0.000000
-74.25920662,40.90918909,116,24,0,0.240000,-1.000000,4.166667,0.000000
-74.25817026,40.90918909,117,104,0,1.000000,-1.000000,1.000000,0.000000
-74.25713390,40.90918909,118,104,0,1.000000,-1.000000,1.000000,0.000000
-74.25609754,40.90918909,119,104,0,1.000000,-1.000000,1.000000,0.000000
-74.25506118,40.90918909,120,24,0,0.240000,-1.000000,4.166667,0.000000
-74.25402482,40.90918909,121,64,0,0.640000,-1.000000,1.562500,0.000000
-74.25298846,40.90918909,122,104,0,1.000000,-1.000000,1.000000,0.000000
-74.25195210,40.90918909,123,104,0,1.000000,-1.000000,1.000000,0.000000
-74.25091574,40.90918909,124,104,0,1.000000,-1.000000,1.000000,0.000000
-74.24987938,40.90918909,125,104,0,1.000000,-1.000000,1.000000,0.000000
-74.24884302,40.90918909,126,104,0,1.000000,-1.000000,1.000000,0.000000
-74.24780666,40.90918909,127,104,0,1.000000,-1.000000,1.000000,0.000000
-74.24677029,40.90918909,128,47,0,0.470000,-1.000000,2.127660,0.000000
-74.24573393,40.90918909,129,20,0,0.200000,-1.000000,5.000000,0.000000
-74.24469757,40.90918909,130,11,0,0.110000,-1.000000,9.090909,0.000000
-74.24366121,40.90918909,131,11,0,0.110000,-1.000000,9.090909,0.000000
-74.24262485,40.90918909,132,104,0,1.000000,-1.000000,1.000000,0.000000
-74.24158849,40.90918909,133,22,0,0.220000,-1.000000,4.545455,0.000000
-74.24055213,40.90918909,134,98,0,0.980000,-1.000000,1.020408,0.000000
-74.23951577,40.90918909,135,38,0,0.380000,-1.000000,2.631579,0.000000
-74.23847941,40.90918909,136,104,0,1.000000,-1.000000,1.000000,0.000000
-74.23744305,40.90918909,137,104,0,1.000000,-1.000000,1.000000,0.000000
-74.23640669,40.90918909,138,73,0,0.730000,-1.000000,1.369863,0.000000
-74.23537033,40.90918909,139,17,0,0.170000,-1.000000,5.882353,0.000000
-74.23433397,40.90918909,140,104,0,1.000000,-1.000000,1.000000,0.000000
-74.23329761,40.90918909,141,18,0,0.180000,-1.000000,5.555556,0.000000
-74.23226125,40.90918909,142,40,0,0.400000,-1.000000,2.500000,0.000000
-74.23122489,40.90918909,143,40,0,0.400000,-1.000000,2.500000,0.000000
-74.23018853,40.90918909,144,22,0,0.220000,-1.000000,4.545455,0.000000
-74.22915217,40.90918909,145,54,0,0.540000,-1.000000,1.851852,0.000000
-74.22811581,40.90918909,146,45,0,0.450000,-1.000000,2.222222,0.000000
-74.22707945,40.90918909,147,43,0,0.430000,-1.000000,2.325581,0.000000
-74.22604309,40.90918909,148,41,0,0.410000,-1.000000,2.439024,0.000000
-74.22500673,40.90918909,149,41,0,0.410000,-1.000000,2.439024,0.000000
-74.22397036,40.90918909,150,99,0,0.990000,-1.000000,1.010101,0.000000
-74.22293400,40.90918909,151,43,0,0.430000,-1.000000,2.325581,0.000000
-74.22189764,40.90918909,152,43,0,0.430000,-1.000000,2.325581,0.000000
-74.22086128,40.90918909,153,59,0,0.590000,-1.000000,1.694915,0.000000
-74.21982492,40.90918909,154,67,0,0.670000,-1.000000,1.492537,0.000000
-74.21878856,40.90918909,155,67,0,0.670000,-1.000000,1.492537,0.000000
-74.21775220,40.90918909,156,29,0,0.290000,-1.000000,3.448276,0.000000
-74.21671584,40.90918909,157,35,0,0.350000,-1.000000,2.857143,0.000000
-74.21567948,40.90918909,158,19,0,0.190000,-1.000000,5.263158,0.000000
-74.21464312,40.90918909,159,19,0,0.190000,-1.000000,5.263158,0.000000
-74.21360676,40.90918909,160,18,0,0.180000,-1.000000,5.555556,0.000000
-74.21257040,40.90918909,161,18,0,0.180000,-1.000000,5.555556,0.000000
-74.21153404,40.90918909,162,7,0,0.070000,-1.000000,14.285714,0.000000
-74.21049768,40.90918909,163,17,0,0.170000,-1.000000,5.882353,0.000000
-74.20946132,40.90918909,164,98,0,0.980000,-1.000000,1.020408,0.000000
-74.20842496,40.90918909,165,104,0,1.000000,-1.000000,1.000000,0.000000
-74.20738860,40.90918909,166,29,0,0.290000,-1.000000,3.448276,0.000000
-74.20635224,40.90918909,167,29,0,0.290000,-1.000000,3.448276,0.000000
-74.20531588,40.90918909,168,5,0,0.050000,-1.000000,20.000000,0.000000
-74.20427952,40.90918909,169,104,0,1.000000,-1.000000,1.000000,0.000000
-74.20324316,40.90918909,170,23,0,0.230000,-1.000000,4.347826,0.000000
-74.20220680,40.90918909,171,104,0,1.000000,-1.000000,1.000000,0.000000
-74.20117044,40.90918909,172,104,0,1.000000,-1.000000,1.000000,0.000000
-74.20013407,40.90918909,173,104,0,1.000000,-1.000000,1.000000,0.000000
-74.19909771,40.90918909,174,104,0,1.000000,-1.000000,1.000000,0.000000
-74.19806135,40.90918909,175,23,0,0.230000,-1.000000,4.347826,0.000000
-74.19702499,40.90918909,176,26,0,0.260000,-1.000000,3.846154,0.000000
-74.19598863,40.90918909,177,104,0,1.000000,-1.000000,1.000000,0.000000
-74.19495227,40.90918909,178,20,0,0.200000,-1.000000,5.000000,0.000000
-74.19391591,40.90918909,179,20,0,0.200000,-1.000000,5.000000,0.000000
-74.19287955,40.90918909,180,104,0,1.000000,-1.000000,1.000000,0.000000
-74.19184319,40.90918909,181,104,0,1.000000,-1.000000,1.000000,0.000000
-74.19080683,40.90918909,182,104,0,1.000000,-1.000000,1.000000,0.000000
-74.18977047,40.90918909,183,4,0,0.040000,-1.000000,25.000000,0.000000
-74.18873411,40.90918909,184,104,0,1.000000,-1.000000,1.000000,0.000000
-74.18769775,40.90918909,185,104,0,1.000000,-1.000000,1.000000,0.000000
-74.18666139,40.90918909,186,10,0,0.100000,-1.000000,10.000000,0.000000
-74.18562503,40.90918909,187,8,0,0.080000,-1.000000,12.500000,0.000000
-74.18458867,40.90918909,188,104,0,1.000000,-1.000000,1.000000,0.000000
-74.18355231,40.90918909,189,11,0,0.110000,-1.000000,9.090909,0.000000
-74.18251595,40.90918909,190,7,0,0.070000,-1.000000,14.285714,0.000000
-74.18147959,40.90918909,191,104,0,1.000000,-1.000000,1.000000,0.000000
-74.18044323,40.90918909,192,104,0,1.000000,-1.000000,1.000000,0.000000
-74.17940687,40.90918909,193,104,0,1.000000,-1.000000,1.000000,0.000000
-74.17837051,40.90918909,194,104,0,1.000000,-1.000000,1.000000,0.000000
-74.17733414,40.90918909,195,12,0,0.120000,-1.000000,8.333333,0.000000
-74.17629778,40.90918909,196,7,0,0.070000,-1.000000,14.285714,0.000000
-74.17526142,40.90918909,197,104,0,1.000000,-1.000000,1.000000,0.000000
-74.17422506,40.90918909,198,104,0,1.000000,-1.000000,1.000000,0.000000
-74.17318870,40.90918909,199,104,0,1.000000,-1.000000,1.000000,0.000000
-74.17215234,40.90918909,200,104,0,1.000000,-1.000000,1.000000,0.000000
-74.17111598,40.90918909,201,11,0,0.110000,-1.000000,9.090909,0.000000
-74.17007962,40.90918909,202,104,0,1.000000,-1.000000,1.000000,0.000000
-74.16904326,40.90918909,203,104,0,1.000000,-1.000000,1.000000,0.000000
-74.16800690,40.90918909,204,104,0,1.000000,-1.000000,1.000000,0.000000
-74.16697054,40.90918909,205,104,0,1.000000,-1.000000,1.000000,0.000000
-74.16593418,40.90918909,206,104,0,1.000000,-1.000000,1.000000,0.000000
-74.16489782,40.90918909,207,104,0,1.000000,-1.000000,1.000000,0.000000
-74.16386146,40.90918909,208,104,0,1.000000,-1.000000,1.000000,0.000000
-74.16282510,40.90918909,209,104,0,1.000000,-1.000000,1.000000,0.000000
-74.16178874,40.90918909,210,104,0,1.000000,-1.000000,1.000000,0.000000
-74.16075238,40.90918909,211,21,0,0.210000,-1.000000,4.761905,0.000000
-74.15971602,40.90918909,212,104,0,1.000000,-1.000000,1.000000,0.000000
-74.15867966,40.90918909,213,4,0,0.040000,-1.000000,25.000000,0.000000
-74.15764330,40.90918909,214,104,0,1.000000,-1.000000,1.000000,0.000000
-74.15660694,40.90918909,215,13,0,0.130000,-1.000000,7.692308,0.000000
-74.15557058,40.90918909,216,13,0,0.130000,-1.000000,7.692308,0.000000
-74.15453422,40.90918909,217,104,0,1.000000,-1.000000,1.000000,0.000000
-74.15349785,40.90918909,218,8,0,0.080000,-1.000000,12.500000,0.000000
-74.15246149,40.90918909,219,104,0,1.000000,-1.000000,1.000000,0.000000
-74.15142513,40.90918909,220,104,0,1.000000,-1.000000,1.000000,0.000000
-74.15038877,40.90918909,221,104,0,1.000000,-1.000000,1.000000,0.000000
-74.14935241,40.90918909,222,104,0,1.000000,-1.000000,1.000000,0.000000
-74.14831605,40.90918909,223,21,0,0.210000,-1.000000,4.761905,0.000000
-74.14727969,40.90918909,224,104,0,1.000000,-1.000000,1.000000,0.000000
-74.14624333,40.90918909,225,104,0,1.000000,-1.000000,1.000000,0.000000
-74.14520697,40.90918909,226,104,0,1.000000,-1.000000,1.000000,0.000000
-74.14417061,40.90918909,227,104,0,1.000000,-1.000000,1.000000,0.000000
-74.14313425,40.90918909,228,104,0,1.000000,-1.000000,1.000000,0.000000
-74.14209789,40.90918909,229,8,0,0.080000,-1.000000,12.500000,0.000000
-74.14106153,40.90918909,230,20,0,0.200000,-1.000000,5.000000,0.000000
-74.14002517,40.90918909,231,104,0,1.000000,-1.000000,1.000000,0.000000
-74.13898881,40.90918909,232,5,0,0.050000,-1.000000,20.000000,0.000000
-74.13795245,40.90918909,233,17,0,0.170000,-1.000000,5.882353,0.000000
-74.13691609,40.90918909,234,17,0,0.170000,-1.000000,5.882353,0.000000
-74.13587973,40.90918909,235,21,0,0.210000,-1.000000,4.761905,0.000000
-74.13484337,40.90918909,236,20,0,0.200000,-1.000000,5.000000,0.000000
-74.13380701,40.90918909,237,22,0,0.220000,-1.000000,4.545455,0.000000
-74.13277065,40.90918909,238,104,0,1.000000,-1.000000,1.000000,0.000000
-74.13173429,40.90918909,239,18,0,0.180000,-1.000000,5.555556,0.000000
-74.13069792,40.90918909,240,18,0,0.180000,-1.000000,5.555556,0.000000
-74.12966156,40.90918909,241,9,0,0.090000,-1.000000,11.111111,0.000000
-74.12862520,40.90918909,242,104,0,1.000000,-1.000000,1.000000,0.000000
-74.12758884,40.90918909,243,104,0,1.000000,-1.000000,1.000000,0.000000
-74.12655248,40.90918909,244,104,0,1.000000,-1.000000,1.000000,0.000000
-74.12551612,40.90918909,245,104,0,1.000000,-1.000000,1.000000,0.000000
-74.12447976,40.90918909,246,104,0,1.000000,-1.000000,1.000000,0.000000
-74.12344340,40.90918909,247,14,0,0.140000,-1.000000,7.142857,0.000000
-74.12240704,40.90918909,248,14,0,0.140000,-1.000000,7.142857,0.000000
-74.12137068,40.90918909,249,19,0,0.190000,-1.000000,5.263158,0.000000
-74.12033432,40.90918909,250,104,0,1.000000,-1.000000,1.000000,0.000000
-74.11929796,40.90918909,251,23,0,0.230000,-1.000000,4.347826,0.000000
-74.11826160,40.90918909,252,84,0,0.840000,-1.000000,1.190476,0.000000
-74.11722524,40.90918909,253,84,0,0.840000,-1.000000,1.190476,0.000000
-74.37838807,40.90815273,254,24,0,0.240000,-1.000000,4.166667,0.000000
-74.37735171,40.90815273,255,50,0,0.500000,-1.000000,2.000000,0.000000
-74.37631535,40.90815273,256,50,0,0.500000,-1.000000,2.000000,0.000000
-74.37527899,40.90815273,257,5,0,0.050000,-1.000000,20.000000,0.000000
-74.37424263,40.90815273,258,49,0,0.490000,-1.000000,2.040816,0.000000
-74.37320627,40.90815273,259,98,0,0.980000,-1.000000,1.020408,0.000000
-74.37216991,40.90815273,260,99,0,0.990000,-1.000000,1.010101,0.000000
-74.37113355,40.90815273,261,92,0,0.920000,-1.000000,1.086957,0.000000
-74.37009719,40.90815273,262,92,0,0.920000,-1.000000,1.086957,0.000000
-74.36906083,40.90815273,263,99,0,0.990000,-1.000000,1.010101,0.000000
-74.36802447,40.90815273,264,67,0,0.670000,-1.000000,1.492537,0.000000
-74.36698811,40.90815273,265,95,0,0.950000,-1.000000,1.052632,0.000000
-74.36595175,40.90815273,266,96,0,0.960000,-1.000000,1.041667,0.000000
-74.36491539,40.90815273,267,90,0,0.900000,-1.000000,1.111111,0.000000
-74.36387903,40.90815273,268,90,0,0.900000,-1.000000,1.111111,0.000000
-74.36284266,40.90815273,269,57,0,0.570000,-1.000000,1.754386,0.000000
-74.36180630,40.90815273,270,47,0,0.470000,-1.000000,2.127660,0.000000
-74.36076994,40.90815273,271,46,0,0.460000,-1.000000,2.173913,0.000000
-74.35973358,40.90815273,272,98,0,0.980000,-1.000000,1.020408,0.000000
-74.35869722,40.90815273,273,96,0,0.960000,-1.000000,1.041667,0.000000
-74.35766086,40.90815273,274,96,0,0.960000,-1.000000,1.041667,0.000000
-74.35662450,40.90815273,275,56,0,0.560000,-1.000000,1.785714,0.000000
-74.35558814,40.90815273,276,59,0,0.590000,-1.000000,1.694915,0.000000
-74.35455178,40.90815273,277,66,0,0.660000,-1.000000,1.515152,0.000000
-74.35351542,40.90815273,278,97,0,0.970000,-1.000000,1.030928,0.000000
-74.35247906,40.90815273,279,95,0,0.950000,-1.000000,1.052632,0.000000
-74.35144270,40.90815273,280,95,0,0.950000,-1.000000,1.052632,0.000000
-74.35040634,40.90815273,281,40,0,0.400000,-1.000000,2.500000,0.000000
-74.34936998,40.90815273,282,24,0,0.240000,-1.000000,4.166667,0.000000
-74.34833362,40.90815273,283,28,0,0.280000,-1.000000,3.571429,0.000000
-74.34729726,40.90815273,284,33,0,0.330000,-1.000000,3.030303,0.000000
-74.34626090,40.90815273,285,12,0,0.120000,-1.000000,8.333333,0.000000
-74.34522454,40.90815273,286,12,0,0.120000,-1.000000,8.333333,0.000000
-74.34418818,40.90815273,287,35,0,0.350000,-1.000000,2.857143,0.000000
-74.34315182,40.90815273,288,49,0,0.490000,-1.000000,2.040816,0.000000
-74.34211546,40.90815273,289,99,0,0.990000,-1.000000,1.010101,0.000000
-74.34107910,40.90815273,290,81,0,0.810000,-1.000000,1.234568,0.000000
-74.34004273,40.90815273,291,64,0,0.640000,-1.000000,1.562500,0.000000
-74.33900637,40.90815273,292,64,0,0.640000,-1.000000,1.562500,0.000000
-74.33797001,40.90815273,293,99,0,0.990000,-1.000000,1.010101,0.000000
-74.33693365,40.90815273,294,99,0,0.990000,-1.000000,1.010101,0.000000
-74.33589729,40.90815273,295,97,0,0.970000,-1.000000,1.030928,0.000000
-74.33486093,40.90815273,296,99,0,0.990000,-1.000000,1.010101,0.000000
-74.33382457,40.90815273,297,98,0,0.980000,-1.000000,1.020408,0.000000
-74.33278821,40.90815273,298,98,0,0.980000,-1.000000,1.020408,0.000000
-74.33175185,40.90815273,299,89,0,0.890000,-1.000000,1.123596,0.000000
-74.33071549,40.90815273,300,100,0,1.000000,0.897638,1.000000,0.000000
-74.32967913,40.90815273,301,100,0,1.000000,0.897638,1.000000,0.000000
-74.32864277,40.90815273,302,98,0,0.980000,-1.000000,1.020408,0.000000
-74.32760641,40.90815273,303,97,0,0.970000,-1.000000,1.030928,0.000000
-74.32657005,40.90815273,304,97,0,0.970000,3.272879,1.030928,0.000000
-74.32553369,40.90815273,305,76,0,0.760000,3.272879,1.315789,0.000000
-74.32449733,40.90815273,306,93,0,0.930000,32.644863,1.075269,0.000000
-74.32346097,40.90815273,307,72,0,0.720000,32.644863,1.388889,0.000000
-74.32242461,40.90815273,308,99,0,0.990000,-1.000000,1.010101,0.000000
-74.32138825,40.90815273,309,99,0,0.990000,-1.000000,1.010101,0.000000
-74.32035189,40.90815273,310,99,0,0.990000,-1.000000,1.010101,0.000000
-74.31931553,40.90815273,311,99,0,0.990000,3.134737,1.010101,0.000000
-74.31827917,40.90815273,312,99,0,0.990000,-1.000000,1.010101,0.000000
-74.31724281,40.90815273,313,99,0,0.990000,-1.000000,1.010101,0.000000
-74.31620644,40.90815273,314,100,0,1.000000,-1.000000,1.000000,0.000000
-74.31517008,40.90815273,315,33,0,0.330000,-1.000000,3.030303,0.000000
-74.31413372,40.90815273,316,104,0,1.000000,-1.000000,1.000000,0.000000
-74.31309736,40.90815273,317,104,0,1.000000,-1.000000,1.000000,0.000000
-74.31206100,40.90815273,318,99,0,0.990000,-1.000000,1.010101,0.000000
-74.31102464,40.90815273,319,99,0,0.990000,-1.000000,1.010101,0.000000
-74.30998828,40.90815273,320,98,0,0.980000,-1.000000,1.020408,0.000000
-74.30895192,40.90815273,321,98,0,0.980000,-1.000000,1.020408,0.000000
-74.30791556,40.90815273,322,68,0,0.680000,-1.000000,1.470588,0.000000
-74.30687920,40.90815273,323,68,0,0.680000,-1.000000,1.470588,0.000000
-74.30584284,40.90815273,324,98,0,0.980000,-1.000000,1.020408,0.000000
-74.30480648,40.90815273,325,99,0,0.990000,-1.000000,1.010101,0.000000
-74.30377012,40.90815273,326,99,0,0.990000,-1.000000,1.010101,0.000000
-74.30273376,40.90815273,327,104,0,1.000000,-1.000000,1.000000,0.000000
-74.30169740,40.90815273,328,98,0,0.980000,-1.000000,1.020408,0.000000
-74.30066104,40.90815273,329,98,0,0.980000,-1.000000,1.020408,0.000000
-74.29962468,40.90815273,330,98,0,0.980000,-1.000000,1.020408,0.000000
-74.29858832,40.90815273,331,99,0,0.990000,-1.000000,1.010101,0.000000
-74.29755196,40.90815273,332,98,0,0.980000,-1.000000,1.020408,0.000000
-74.29651560,40.90815273,333,96,0,0.960000,-1.000000,1.041667,0.000000
-74.29547924,40.90815273,334,98,0,0.980000,-1.000000,1.020408,0.000000
-74.29444288,40.90815273,335,98,0,0.980000,-1.000000,1.020408,0.000000
-74.29340651,40.90815273,336,96,0,0.960000,-1.000000,1.041667,0.000000
-74.29237015,40.90815273,337,84,0,0.840000,-1.000000,1.190476,0.000000
-74.29133379,40.90815273,338,96,0,0.960000,-1.000000,1.041667,0.000000
-74.29029743,40.90815273,339,97,0,0.970000,-1.000000,1.030928,0.000000
-74.28926107,40.90815273,340,33,0,0.330000,-1.000000,3.030303,0.000000
-74.28822471,40.90815273,341,33,0,0.330000,-1.000000,3.030303,0.000000
-74.28718835,40.90815273,342,97,0,0.970000,-1.000000,1.030928,0.000000
-74.28615199,40.90815273,343,77,0,0.770000,-1.000000,1.298701,0.000000
-74.28511563,40.90815273,344,82,0,0.820000,-1.000000,1.219512,0.000000
-74.28407927,40.90815273,345,104,0,1.000000,-1.000000,1.000000,0.000000
-74.28304291,40.90815273,346,97,0,0.970000,-1.000000,1.030928,0.000000
-74.28200655,40.90815273,347,97,0,0.970000,-1.000000,1.030928,0.000000
-74.28097019,40.90815273,348,23,0,0.230000,-1.000000,4.347826,0.000000
-74.27993383,40.90815273,349,30,0,0.300000,-1.000000,3.333333,0.000000
-74.27889747,40.90815273,350,45,0,0.450000,-1.000000,2.222222,0.000000
